CODIGO_ENTIDAD|NOMBRE|TIPO_GESTION|ESTADO_LICENCIAMIENTO|PERIODO_LICENCIAMIENTO|CODIGO_FILIAL|NOMBRE_FILIAL|DEPARTAMENTO_FILIAL|PROVINCIA_FILIAL|CODIGO_LOCAL|DEPARTAMENTO_LOCAL|PROVINCIA_LOCAL|DISTRITO_LOCAL|LATITUD_UBICACION|LONGITUD_UBICACION|TIPO_AUTORIZACION_LOCAL|DENOMINACION_PROGRAMA|TIPO_NIVEL_ACADEMICO|NIVEL_ACADEMICO|CODIGO_CLASE_PROGRAMA_N2|NOMBRE_CLASE_PROGRAMA_N2|TIPO_AUTORIZACION_PROGRAMA|TIPO_AUTORIZACION_PROGRAMA_LOCAL
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|SAN ISIDRO|-12.091066|-77.052041|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ENFERMERÍA EN SALUD ESCOLAR Y ADOLESCENTE|POSGRADO|SEGUNDA ESPECIALIDAD|92|BIENESTAR|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
012|UNIVERSIDAD NACIONAL DEL ALTIPLANO|PÚBLICO|LICENCIA OTORGADA|6|S|UNA-PUNO|PUNO|PUNO|SL01|PUNO|PUNO|PUNO|-15.8243805|-70.0162544|AUTORIZADO POR LIC.|MAESTRÍA EN CIENCIAS DE LA INGENIERÍA AGRÍCOLA MENCIÓN EN INGENIERÍA DE RECURSOS HÍDRICOS|POSGRADO|MAESTRÍA|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
065|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UTP-LIMA|LIMA|LIMA|SL05|LIMA|LIMA|LIMA|-12.0624396|-77.0405951|AUTORIZADO POR LIC.|INGENIERÍA INDUSTRIAL|PREGRADO|CARRERA PROFESIONAL|72|INDUSTRIA Y PRODUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
100|UNIVERSIDAD JAIME BAUSATE Y MEZA|PRIVADO|LICENCIA OTORGADA|6|S|UJBM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|JESÚS MARÍA|-12.0849556|-77.0547406|AUTORIZADO POR LIC.|PERIODISMO|PREGRADO|CARRERA PROFESIONAL|32|PERIODISMO E INFORMACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
001|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|PÚBLICO|LICENCIA OTORGADA|10|S|UNMSM-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA VICTORIA|-12.0579394|-77.0229596|AUTORIZADO POR LIC.|PSIQUIATRÍA DEL NIÑO Y DEL ADOLESCENTE|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
013|UNIVERSIDAD NACIONAL DE PIURA|PÚBLICO|LICENCIA OTORGADA|6|S|UNP-PIURA|PIURA|PIURA|SL01|PIURA|PIURA|CASTILLA|-5.179311|-80.6188325|AUTORIZADO POR LIC.|MAESTRÍA EN MEDICINA|POSGRADO|MAESTRÍA|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F03|UPCV-SAN MARTÍN|SAN MARTÍN|SAN MARTÍN|F03L02|SAN MARTÍN|SAN MARTÍN|TARAPOTO|-6.4888233|-76.3616983|AUTORIZADO POR LIC.|INGENIERÍA DE SISTEMAS|PREGRADO|CARRERA PROFESIONAL|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
065|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UTP-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|LIMA|-12.0672473|-77.03584406|AUTORIZADO POR LIC.|INGENIERÍA AUTOMOTRIZ|PREGRADO|CARRERA PROFESIONAL|71|INGENIERÍA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
019|UNIVERSIDAD DE SAN MARTÍN DE PORRES|PRIVADO|LICENCIA OTORGADA|6|S|USMP-LIMA|LIMA|LIMA|SL07|LIMA|LIMA|SAN ISIDRO|-12.0926846|-77.0375019|AUTORIZADO POR LIC.|DERECHO TRIBUTARIO Y FISCALIDAD INTERNACIONAL|POSGRADO|MAESTRÍA|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
034|UNIVERSIDAD NACIONAL DE SAN MARTÍN|PÚBLICO|LICENCIA OTORGADA|6|S|UNSM-SAN MARTÍN|SAN MARTÍN|SAN MARTÍN|SL02|SAN MARTÍN|SAN MARTÍN|MORALES|-6.484769492|-76.37760713|AUTORIZADO POR LIC.|AGRONOMÍA|PREGRADO|CARRERA PROFESIONAL|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
005|UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA|PÚBLICO|LICENCIA OTORGADA|10|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL02|AREQUIPA|AREQUIPA|AREQUIPA|-16.4086078|-71.5285764|AUTORIZADO POR LIC.|EDUCACIÓN CON ESPECIALIDAD DE IDIOMAS (INGLES - FRANCÉS)|PREGRADO|CARRERA PROFESIONAL|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
019|UNIVERSIDAD DE SAN MARTÍN DE PORRES|PRIVADO|LICENCIA OTORGADA|6|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|OFTALMOLOGÍA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
033|UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO|PÚBLICO|LICENCIA OTORGADA|6|S|UNSAM-ÁNCASH|ÁNCASH|HUARAZ|SL01|ÁNCASH|HUARAZ|INDEPENDENCIA|-9.517640566|-77.52456668|AUTORIZADO POR LIC.|EDUCACIÓN: MATEMÁTICA E INFORMÁTICA|PREGRADO|CARRERA PROFESIONAL|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
011|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|PÚBLICO|LICENCIA OTORGADA|8|S|UNAP-LORETO|LORETO|MAYNAS|SL11|LORETO|MAYNAS|SAN JUAN BAUTISTA|-3.7739833|-73.2660385|AUTORIZADO POR LIC.|ENFERMERÍA|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
100|UNIVERSIDAD JAIME BAUSATE Y MEZA|PRIVADO|LICENCIA OTORGADA|6|S|UJBM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|JESÚS MARÍA|-12.0849556|-77.0547406|AUTORIZADO POR LIC.|MAESTRÍA EN COMUNICACIÓN Y MARKETING|POSGRADO|MAESTRÍA|32|PERIODISMO E INFORMACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
019|UNIVERSIDAD DE SAN MARTÍN DE PORRES|PRIVADO|LICENCIA OTORGADA|6|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|EDUCACIÓN CON MENCIÓN EN GESTIÓN DE LA CALIDAD, AUTOEVALUACIÓN Y ACREDITACIÓN|POSGRADO|MAESTRÍA|19|OTROS PROGRAMAS EN EDUCACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
012|UNIVERSIDAD NACIONAL DEL ALTIPLANO|PÚBLICO|LICENCIA OTORGADA|6|S|UNA-PUNO|PUNO|PUNO|SL01|PUNO|PUNO|PUNO|-15.8243805|-70.0162544|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN ORTOPEDIA Y TRAUMATOLOGÍA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL04|LIMA|LIMA|MIRAFLORES|-12.13402606|-77.02627908|AUTORIZADO POR LIC.|MEDICINA FÍSICA Y DE REHABILITACIÓN|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
011|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|PÚBLICO|LICENCIA OTORGADA|8|F06|UNAP-LORETO|LORETO|LORETO|F06L01|LORETO|LORETO|NAUTA|-4.5050176|-73.5770072|AUTORIZADO POR LIC.|EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN MATEMÁTICA E INFORMÁTICA|PREGRADO|CARRERA PROFESIONAL|12|EDUCACIÓN SECUNDARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
049|UNIVERSIDAD MARCELINO CHAMPAGNAT|PRIVADO|LICENCIA OTORGADA|6|S|UMCH-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTIAGO DE SURCO|-12.1363972|-77.0057685|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD CON MENCIÓN EN PROBLEMAS DE APRENDIZAJE|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
035|UNIVERSIDAD NACIONAL DE UCAYALI|PÚBLICO|LICENCIA OTORGADA|6|S|UNU-UCAYALI|UCAYALI|CORONEL PORTILLO|SL01|UCAYALI|CORONEL PORTILLO|CALLERIA|-8.3948987|-74.5776093|AUTORIZADO POR LIC.|MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN|POSGRADO|MAESTRÍA|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
065|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UTP-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LIMA|-12.06576795|-77.03693393|AUTORIZADO POR LIC.|INGENIERÍA TEXTIL Y DE CONFECCIONES|PREGRADO|CARRERA PROFESIONAL|72|INDUSTRIA Y PRODUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
001|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|PÚBLICO|LICENCIA OTORGADA|10|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|INGENIERÍA DE SEGURIDAD Y SALUD EN EL TRABAJO|PREGRADO|CARRERA PROFESIONAL|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
020|UNIVERSIDAD FEMENINA DEL SAGRADO CORAZÓN|PRIVADO|LICENCIA OTORGADA|6|S|UNIFE-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LA MOLINA|-12.0716313|-76.9650529|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN EDUCACIÓN ESPECIAL: AUDICIÓN Y LENGUAJE|POSGRADO|SEGUNDA ESPECIALIDAD|14|EDUCACIÓN ESPECIAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
004|UNIVERSIDAD NACIONAL DE TRUJILLO|PÚBLICO|LICENCIA OTORGADA|8|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|LA LIBERTAD|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD PROFESIONAL EN CUIDADO DEL ADULTO EN TERAPIA NEFROLÓGICA|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
038|UNIVERSIDAD PERUANA UNIÓN|PRIVADO|LICENCIA OTORGADA|6|S|UPeU-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LURIGANCHO|-11.989087|-76.839662|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN ENFERMERÍA EN GESTIÓN DE CENTRAL DE ESTERILIZACIÓN|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
064A|UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPSJB-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|SAN BORJA|-12.088127|-76.9962269|AUTORIZADO POR LIC.|DERECHO|PREGRADO|CARRERA PROFESIONAL|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
004|UNIVERSIDAD NACIONAL DE TRUJILLO|PÚBLICO|LICENCIA OTORGADA|8|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|LA LIBERTAD|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|DOCTORADO EN FÍSICA|POSGRADO|DOCTORADO|53|CIENCIAS FÍSICAS Y QUÍMICAS|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
001|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|PÚBLICO|LICENCIA OTORGADA|10|S|UNMSM-LIMA|LIMA|LIMA|SL08|LIMA|LIMA|JESÚS MARÍA|-12.0726699|-77.0432086|AUTORIZADO POR LIC.|DERECHO|POSGRADO|MAESTRÍA|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
054|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPC-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTIAGO DE SURCO|-12.104061|-76.962902|AUTORIZADO POR LIC.|GASTRONOMÍA Y GESTIÓN CULINARIA|PREGRADO|CARRERA PROFESIONAL|01|SERVICIOS PERSONALES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
006|UNIVERSIDAD NACIONAL DE INGENIERÍA|PÚBLICO|LICENCIA OTORGADA|10|S|UNI-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|RÍMAC|-12.0220074|-77.0493646|AUTORIZADO POR LIC.|MAESTRÍA EN CIENCIAS EN CIENCIA DE LA COMPUTACIÓN|POSGRADO|MAESTRÍA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
035|UNIVERSIDAD NACIONAL DE UCAYALI|PÚBLICO|LICENCIA OTORGADA|6|S|UNU-UCAYALI|UCAYALI|CORONEL PORTILLO|SL01|UCAYALI|CORONEL PORTILLO|CALLERIA|-8.3948987|-74.5776093|AUTORIZADO POR LIC.|MAESTRÍA EN EVALUACIÓN Y ACREDITACIÓN DE LA CALIDAD EN LA EDUCACIÓN|POSGRADO|MAESTRÍA|19|OTROS PROGRAMAS EN EDUCACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
122|UNIVERSIDAD NACIONAL DE CAÑETE|PÚBLICO|LICENCIA OTORGADA|6|S|UNCH-LIMA|LIMA|CAÑETE|SL02|LIMA|CAÑETE|SAN VICENTE DE CAÑETE|-13.0642384|-76.352875|AUTORIZADO POR LIC.|AGRONOMÍA|PREGRADO|CARRERA PROFESIONAL|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
042|UNIVERSIDAD NACIONAL DEL SANTA|PÚBLICO|LICENCIA OTORGADA|6|S|UNS-ÁNCASH|ÁNCASH|SANTA|SL01|ÁNCASH|SANTA|NUEVO CHIMBOTE|-9.1195533|-78.5133704|DECLARADO|MAESTRÍA EN INGENIERÍA DE SISTEMAS E INFORMÁTICA MENCIÓN GESTIÓN DE TECNOLOGÍAS DE INFORMACIÓN|POSGRADO|MAESTRÍA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SAN MARTÍN DE PORRES|-12.0239471|-77.0564991|AUTORIZADO POR LIC.|PROGRAMAS INTEGRADOS DE ESTUDIOS DE POSTGRADO EN DEMOGRAFÍA Y POBLACIÓN|POSGRADO|MAESTRÍA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
034|UNIVERSIDAD NACIONAL DE SAN MARTÍN|PÚBLICO|LICENCIA OTORGADA|6|S|UNSM-SAN MARTÍN|SAN MARTÍN|SAN MARTÍN|SL01|SAN MARTÍN|SAN MARTÍN|TARAPOTO|-6.4887639|-76.3593553|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD OBSTETRICIA DE ALTO RIESGO CON MENCIÓN EN CUIDADOS INTENSIVOS MATERNOS|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
054|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPC-LIMA|LIMA|LIMA|SL05|LIMA|LIMA|SAN ISIDRO|-12.0868407|-77.0499283|AUTORIZADO POR LIC.|CONTABILIDAD Y ADMINISTRACIÓN|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F05|UPCV-LIMA|LIMA|LIMA|F05L01|LIMA|LIMA|LOS OLIVOS|-11.9552328|-77.0685585|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN EDUCACIÓN TEMPRANA|POSGRADO|SEGUNDA ESPECIALIDAD|11|EDUCACIÓN INICIAL Y PRIMARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
025|UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE|PÚBLICO|LICENCIA OTORGADA|6|S|UNEEGV-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|RÍMAC|-12.0305608|-77.0239639|AUTORIZADO POR LIC.|ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
001|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|PÚBLICO|LICENCIA OTORGADA|10|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|ARTE|PREGRADO|CARRERA PROFESIONAL|21|ARTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ENFERMERÍA EN CUIDADOS NEFROLÓGICOS|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
068|UNIVERSIDAD CIENTÍFICA DEL SUR S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UCS-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|MIRAFLORES|-12.1211435|-77.0256582|AUTORIZADO POR LIC.|MAESTRÍA EN CAMBIO CLIMÁTICO|POSGRADO|MAESTRÍA|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
032|UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN|PÚBLICO|LICENCIA OTORGADA|6|S|UNJBG-TACNA|TACNA|TACNA|SL01|TACNA|TACNA|TACNA|-18.0251828|-70.2505031|AUTORIZADO POR LIC.|ORTODONCIA Y ORTOPEDIA MAXILAR|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
038|UNIVERSIDAD PERUANA UNIÓN|PRIVADO|LICENCIA OTORGADA|6|S|UPeU-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LURIGANCHO|-11.989087|-76.839662|AUTORIZADO POR LIC.|MAESTRÍA EN EDUCACIÓN|POSGRADO|MAESTRÍA|19|OTROS PROGRAMAS EN EDUCACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
071|UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE|PRIVADO|LICENCIA OTORGADA|6|S|UCSS-LIMA|LIMA|LIMA|SL06|LIMA|LIMA|LOS OLIVOS|-12.0023612|-77.0641642|AUTORIZADO POR LIC.|DERECHO|PREGRADO|CARRERA PROFESIONAL|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
055|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F02|UPN-LIMA|LIMA|LIMA|F02L06|LIMA|LIMA|CHORRILLOS|-12.17926249|-77.00377846|AUTORIZADO POR LIC.|INGENIERÍA AMBIENTAL|PREGRADO|CARRERA PROFESIONAL|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
005|UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA|PÚBLICO|LICENCIA OTORGADA|10|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL02|AREQUIPA|AREQUIPA|AREQUIPA|-16.4086078|-71.5285764|AUTORIZADO POR LIC.|HISTORIA|PREGRADO|CARRERA PROFESIONAL|22|HUMANIDADES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
071|UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE|PRIVADO|LICENCIA OTORGADA|6|S|UCSS-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LOS OLIVOS|-12.0001412|-77.0639086|AUTORIZADO POR LIC.|COMPLEMENTACIÓN UNIVERSITARIA EN ARCHIVÍSTICA Y GESTIÓN DOCUMENTAL|PREGRADO|CARRERA PROFESIONAL|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
001|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|PÚBLICO|LICENCIA OTORGADA|10|S|UNMSM-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA VICTORIA|-12.0579394|-77.0229596|AUTORIZADO POR LIC.|FARMACIA Y BIOQUÍMICA|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
001|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|PÚBLICO|LICENCIA OTORGADA|10|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|QUÍMICA|PREGRADO|CARRERA PROFESIONAL|53|CIENCIAS FÍSICAS Y QUÍMICAS|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
030|UNIVERSIDAD RICARDO PALMA|PRIVADO|LICENCIA OTORGADA|6|S01|URP-LIMA|LIMA|LIMA|S01L01|LIMA|LIMA|SANTIAGO DE SURCO|-12.1318458|-76.9796463|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN ELECTRÓNICA NAVAL|POSGRADO|SEGUNDA ESPECIALIDAD|71|INGENIERÍA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
061|UNIVERSIDAD PRIVADA NORBERT WIENER S.A.|PRIVADO|LICENCIA OTORGADA|6|S|UPNW-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LIMA|-12.0687433|-77.0369808|AUTORIZADO POR LIC.|ENFERMERÍA|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F05|UPCV-LIMA|LIMA|LIMA|F05L01|LIMA|LIMA|LOS OLIVOS|-11.9552328|-77.0685585|AUTORIZADO POR LIC.|MARKETING Y DIRECCIÓN DE EMPRESAS|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
054|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPC-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTIAGO DE SURCO|-12.104061|-76.962902|AUTORIZADO POR LIC.|ADMINISTRACIÓN Y GERENCIA DEL EMPRENDIMIENTO|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
015|UNIVERSIDAD CATÓLICA DE SANTA MARÍA|PRIVADO|LICENCIA OTORGADA|6|S|UCSM-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4061786|-71.5476298|AUTORIZADO POR LIC.|CIRUGÍA DE CABEZA Y CUELLO|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
002|UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA|PÚBLICO|LICENCIA OTORGADA|6|S|UNSCH-AYACUCHO|AYACUCHO|HUAMANGA|SL01|AYACUCHO|HUAMANGA|AYACUCHO|-13.1612654|-74.2257339|AUTORIZADO POR LIC.|ADMINISTRACIÓN DE EMPRESAS|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
057|UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A.|PRIVADO|LICENCIA OTORGADA|6|S|USIL-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LA MOLINA|-12.072888|-76.9516609|AUTORIZADO POR LIC.|DISEÑO Y GESTIÓN DE MARCA|PREGRADO|CARRERA PROFESIONAL|21|ARTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPCV-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|LA LIBERTAD|TRUJILLO|VICTOR LARCO HERRERA|-8.1293904|-79.0433213|AUTORIZADO POR LIC.|INGENIERÍA CIVIL|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F04|UPCV-ÁNCASH|ÁNCASH|SANTA|F04L01|ÁNCASH|SANTA|NUEVO CHIMBOTE|-9.1273857|-78.5112518|AUTORIZADO POR LIC.|MAESTRÍA EN INTERVENCIÓN PSICOLÓGICA|POSGRADO|MAESTRÍA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
